date;review;rating;isEdited;userName;title;app_name;developerResponse
2024-02-09 07:37:28;"Ich kann zwar die Pläne anschauen, jedoch ein Ticket kaufen, was ich vor einem Monat noch konnte, funktioniert nicht.

Ich habe die App gelöscht neu runtergeladen und das Handy auch ein und aus geschaltet.
Schade das es nicht funktioniert, da es in Konstanz mittlerweile auch keine Ticketsutomate mehr gibt.";1.0;False;Mina.D.D;Funktioniert nicht;mein-konstanz;
2022-12-21 12:42:37;Also bitte, es kann doch kein Hexenwerk sein eine “Früher/Später” Funktion einzubauen, Verbindungen für Zeiten vor der aktuellen Uhrzeit (also in der Vergangenheit liegend) anzeigen zu können und ENDLICH RICHTIGE VERSPÄTUNGEN anzuzeigen? Außerdem sollte die Fahrtrichtung bzw. Busnummer angezeigt werden. Bei der alten FahrInfo app funktioniert das alles noch super bzw. hatte funktioniert, warum hier nicht? Schwach! Immerhin kann man jetzt per Button die Richtung wechseln…;1.0;False;giuliano_1995;Warum so zögerlich?;mein-konstanz;
2021-11-05 18:44:31;"Bringen Sie einfach die alte Fahrinfo-App zurück, sie funktioniert viel besser als die aktuelle App. Ich weiß nicht, welches Genie auf die Idee gekommen ist, Bilder von Busfahrplänen direkt in der App anzuzeigen, und man muss immer rein- und rauszoomen. Und die Routing-App reagiert immer nicht mehr.

Totale Verschwendung von Steuergeldern.";1.0;False;Joilence;Sehr schlechte UX;mein-konstanz;{'id': 27653309, 'body': 'Hallo Joilence,\n\nes tut und leid, dass du mit unserer App nicht zufrieden bist. Gerne übernehmen wir deine Verbesserungsvorschläge und bauen diese in zukünftige Updates ein. Gerne möchte wir dich aber darauf hinweisen, dass die App von unseren eigenen Geldern finanziert wurde. Die alte App kann aufgrund von Nutzungsrechten nicht mehr in Betrieb genommen werden. Viele Grüße, deine Stadtwerke', 'modified': '2022-01-25T13:04:54Z'}
2023-04-22 19:08:32;Das neue Update kann ich wirklich nicht nachvollziehen. Das Layout ist unübersichtlicher geworden, bei Auswahl der Verbindungsauskunft öffnet sich ein separates Browser-Fenster, etc. Warum? Ist es so schwer, eine App zu entwickeln, die flüssig läuft, ein einheitliches/übersichtliches Layout hat und alle Handlungen in der App selbst vollzogen werden können?;1.0;False;karl.vihmand;Update = Verschlechterung;mein-konstanz;
2024-03-25 16:50:01;"Seit ca. 3 oder 2 Wochen, funktioniert der Abfahrtsmonitor nicht mehr. Mir wird zwar die Karte angezeigt, jedoch keine Haltestellen. Das ist total nervig. Habe auch eben die letzte Bewertung gelesen die das selbe wie ich schrieb. 
 
Früher ging das immer und war klasse. 
Handy wurde auch schon ganz runtergefahren. App wurde deinstalliert und neu installiert. Hat alles nichts geholfen. 

Bitte darum kümmern!";2.0;False;Konschtanzer 🌐;Abfahrtsmonitor funktioniert nicht mehr;mein-konstanz;
2022-03-08 06:23:24;Verbindungssuche funktioniert manchmal überhaupt nicht. Lieber weniger, statt viele unnötigen Details. Umkehrbutton der Richtungen fehlt. Alte App war Klassen besser.;1.0;False;sunbeamtom;Unzuverlässig und unübersichtlich;mein-konstanz;
2021-06-24 11:08:10;Das neue Update der App ist leider ziemlich misslungen die App ist jetzt sehr unübersichtlich und ich verstehe nichts mehr, ich weiß nicht wo was ist, alte App war VIEL Besser;1.0;False;blue_moon_760;Neues Update;mein-konstanz;{'id': 23901299, 'body': '\r\nHallo blue_moon_760, \n\nvielen Dank für dein Feedback! Kannst du uns über die E-Mail meinkonstanzapp@stadtwerke-konstanz.de mitteilen, was genau bei dir nicht funktioniert? Nur so können wir dem nachgehen und die bei Dir auftretende Problematiken lösen. Vielen Dank und viele Grüße, deine Stadtwerke\r\n\r\n', 'modified': '2021-07-13T09:45:15Z'}
2024-04-21 14:25:41;Bei Sperrungen und Planänderungen zeigt die App keine aktuellen Informationen!;1.0;False;husein92;Sehr schlechte App;mein-konstanz;
2021-11-25 06:24:30;"Ein katastrophale App die nicht mal funktioniert seit dem blöden Weihnachtsupdate wegen „Serverproblemen“…dann kann mans ja auch gleich lassen. Und selbst die kurze Zeit als es ging: Zeigte es dir nicht mal die genauen Busverbindungen an sondern zB nur 9

Dafür aber jetzt mit Glitzerschnee…";1.0;False;gottacrisis335262813;Gute Vorsätze pflastern den Weg in die Hölle;mein-konstanz;{'id': 27653408, 'body': 'Hallo gottacrisis335262813,\n\nvielen Dank für dein Feedback. Wir werden deine Verbesserungsvorschläge gerne berücksichtigen und in zukünftige Updates einbauen. Viele Grüße, deine Stadtwerke', 'modified': '2022-01-25T13:10:15Z'}
2023-09-02 09:22:08;Optisch sehr aufgeräumt und übersichtlich. Aber das ist leider keine App. Alles öffnet sich in einem separaten Browserfenster. Das ist leider nur ne Linksammlung. Verbindungsuche für mich als Tourist leider unverständlich. Viele Linien mit Doppelbezeichnung. Gut gedacht aber zur ne richtigen App noch ein weiter weg.;1.0;False;random spitzname 🙄;Gut gedacht …;mein-konstanz;
2023-01-21 10:53:45;Wir sind Besucher der Stadt KN und wollten gerade zwei Bustickets kaufen, äh Pustekuchen. Erst mit Adresse Passwort und Benutzername registrieren, dann sollten wir ein Sepa Lastschrift Mandat geben. ähm whaaat? Wie wäre es mal mit Paypal oder Kreditkarte? Konstanz hat den Klimanotstand ausgerufen, da muss man jetzt schon mal unken, dass sie Stadtwerke davon aber noch nichts wissen.;1.0;False;blablabal1233;Oh my God;mein-konstanz;
2023-08-01 14:53:45;Ist das etwa wirklich die einzige Option um Bustickets mobil zu kaufen???? Schaut euch bitte die apps aus anderen Städten (zb Stuttgart) an und kopiert diese 1 zu 1. Bitte. Wäre euch echt dankbar.;1.0;False;Davidblack77;Einzige option für Bustickets?;mein-konstanz;
2023-02-01 10:11:51;Die App ist ziemlich sinnlos, da man sowieso nur auf Internetseiten weitergeleitet wird, da hätte mans auch bleiben lassen können. Außerdem laden die Seiten teilweise gar nicht, also kann man beispielsweise kein Onlineticket für den Bus kaufen.;1.0;False;iwillnotcry;Funktioniert nicht;mein-konstanz;
2022-04-22 16:15:15;Unglaublich.... erst muss man umständlich ein Profil erstellen um dann ein Ticket zu kaufen. Wenn sie dann glauben endlich fertig zu sein, stellen sie fest: Eine Bezahlung ist nur per SEPA Lastschriftverfahren möglich. Wow..... ich fühle mich in die 2000er Jahre katapultiert.;1.0;False;HGGCT;Wir schreiben das Jahr 2022 !;mein-konstanz;
2021-11-11 20:32:30;Man kann nicht einmal mehr seine eigene Location automatisch bestimmen lassen. Außerdem werden teilw Straßen in Norddeutschland vorgeschlagen.;1.0;False;moray98;Katastrophal;mein-konstanz;{'id': 27653383, 'body': 'Hallo moray98,\n\nvielen Dank für dein Feedback. Die Probleme wurden mit dem letzten Update behoben. Viele Grüße, deine Stadtwerke', 'modified': '2022-01-25T13:08:32Z'}
2024-02-01 11:19:00;Die App läd an manchen Tagen einfach minutenlang, ohne, dass irgendetwas passiert. Karte kaufen? Unmöglich.;1.0;False;Seewolf123;Nicht sinnvoll nutzbar;mein-konstanz;
2023-11-14 15:59:51;"Baustellen werden Wochen nach Beginn immer noch nicht im Fahrplan angezeigt.
Wo fährt die 908? In der MeinKN App findet man es nicht heraus";1.0;False;NK6466;Fahrpläne werden nicht aktualisiert;mein-konstanz;
2022-03-12 12:59:55;"Immerhin positiv, dass es eine App gibt, die mittlerweile eine Online-Ticketbuchung ermöglicht. 

Ein gültiges Ticket lässt sich nur mit Internet/mobiler Datenverbindung anzeigen… schade! 

Zudem ist kein Abrufen über den Google Chrome Browser möglich. Auf iOS Geräten nur mit Safari machbar. 

Definitiv Optimierungsbedarf. Als Tipp für die Programmierer: schauen sie sich mal die VAG mobil App an. Die Kollegen aus Freiburg haben hier deutlich mehr richtig gemacht. Inkl. Zwischenhalte & Co lässt sich alles anzeigen & binnen Sekunden dank Paypal ein Ticket kaufen. Egal ob Kurzstrecke oder Tageskarte…";1.0;False;Zinii;Leider ein Totalausfall…;mein-konstanz;
2023-07-30 15:03:35;Bringt alles nix wenn außerhalb der App nix so funktioniert wie es soll.;1.0;False;Bus immer zu spät ihr HS;Sie haben’s versucht;mein-konstanz;
2021-11-07 12:24:27;Keine Funktion um Bus zu fahren. Pendlerticket umsonst gekauft! 🤨;1.0;False;JuPeFu;Kein voller Funktionsumfang;mein-konstanz;{'id': 27653380, 'body': 'Hallo JuPeFu,\n\nvielen Dank für dein Feedback. Leider können wir aus deinem Feedback nicht erkennen, welches Problem bei dir aufgetreten ist? Sende uns dazu gerne eine Nachricht an meinkonstanzapp@stadtwerke-konstanz.de Viele Grüße, deine Stadtwerke', 'modified': '2022-01-25T13:08:02Z'}
2023-12-13 16:02:07;Man kann keine einzelnen Tickets kaufen und nicht per Apple Pay bezahlen oder Paypal, was sind das für Steinzeit-Menschen die diese App machen? Mit Schweizer iban kann man auch keine Lastschrift machen… also bin echt nicht begeistert;1.0;False;CriticalProvocatione;Drecksapp;mein-konstanz;
2022-01-06 17:45:18;Es ist zum Mäusemelken mit dieser App. Bei der Verbindungsauskunft sind teilweise Abfahrt- u. Ankunftszeiten nicht vollständig dargestellt. Man fragt sich, ob irgendjemand bei den Amateuren sich die App mal anguckt, bevor sie veröffentlicht wird. Einfach nur Schrott.;1.0;False;rb9002;Immer schlimmer;mein-konstanz;{'id': 27653452, 'body': 'Hallo rb9002,\n\nvielen Dank für dein Feedback. Es tut uns Leid, wenn du mit unserer App nicht zufrieden bist. Kannst du uns eine Email an meinkonstanzapp@stadtwerke-konstanz.de samt Screenshot mit deinem genannten Problem senden? Nur so können wir deinem Problem auf den Grund gehen. Viele Grüße, deine Stadtwerke', 'modified': '2022-01-25T13:12:43Z'}
2024-03-28 09:15:43;Ich will ein Einzelfahrschein kaufen und kein Bausparvertrag abschließen! Für was braucht ihr die ganzen Daten? Wie wäre es einfach ohne Registrierung Apple Pay dafür anzubieten? Es könnte so einfach sein;1.0;False;d4ek42;Fahrschein;mein-konstanz;
2023-05-19 22:00:15;Bei Eingabe Geburtsdatum zur Registrierung kann man keinem Tag oder Monat wählen der größer als das aktuelle Datum ist. Wer programmiert sowas?  Aber wir wissen ja internet ist für uns Neuland;1.0;False;RX-V1067;Was für ein Schrott;mein-konstanz;
2019-02-04 09:24:27;"Vor kurzem hatte ich mein Fahrrad in der Werkstatt, dann nutze ich doch Konrad, dachte ich, die Räder sind eigentlich qualitativ spitze. 
Dann reserviere ich ein Fahrrad, laufe hin, und stelle fest, kein einziges da. Oder es stehen viele rum aber es ist nicht möglich sie zu reservieren. Wenn ich schon vor Ort bin, und will genau die Nummer X reservieren, und finde sie nicht in der App. 
Dann laufe ich zur anderen Station (Döbele), sehe eine Nummer da, die ich auch in der App reservieren kann, freu mich schol total, um später festzustellen dass der Bildschirm vom Fahrrad aus ist, komplett. Also ich glaube immer noch an die Idee, man muss sie einfach sauber umsetzen.";2.0;False;Hammer_down;Super wenn‘s mal funktioniert (selten);mein-konstanz;{'id': 23900757, 'body': 'Hallo Hammer_down,\n\nvielen Dank für dein wertvolles Feedback! Mit dem letzten Update haben wir das Rad-Mietsystem übersichtlicher integriert. Deine Anmerkungen zu den genannten Problemen liegen unserem Mobilitäts-Team bereits vor und arbeitet an einer Lösung. Wir freuen uns, wenn du konrad auch weiterhin nutzt. Viele Grüße, deine Stadtwerke', 'modified': '2021-07-13T09:22:06Z'}
2022-09-08 17:58:57;"Die App ist an dich sehr gut, nur werden die Fahrpläne nicht immer aktualisiert.
Die Fahrpläne an den Bushaltestellen sind anders als in der App und in dem Routenplaner auch";1.0;False;SwAsY62;Erster Eindruck gut;mein-konstanz;
2024-03-16 05:32:35;Nützlichste Info der App funktioniert seit Update nicht mehr , wird dies nicht bemerkt ? 🧐;1.0;False;Cleoprya;Abfahrmonitor;mein-konstanz;
2023-09-19 15:55:48;Leider werden kein Pushbenachrichtigungen für die Müllabfuhr mehr übermittelt. Bitte fixen!;1.0;False;Artsteet3000;Pushmitteilungen;mein-konstanz;
2022-09-02 12:03:10;Noch nie so ein schlechtes Fahrkarten System wie in dieser App gesehen;1.0;False;DASTOB1;Schlechtes Fahrkarten App;mein-konstanz;
2021-11-06 04:54:50;Verbindungsauskunft funktioniert niiiiiie!!!;1.0;False;1571999;Schlecht;mein-konstanz;{'id': 27653347, 'body': 'Hallo 1571999,\n\nvielen Dank für dein Feedback. Bei uns funktioniert alles einwandfrei. Kannst du uns eine E-Mail an meinkonstanzapp@stadtwerke-konstanz.de senden und genau beschreiben, was bei dir nicht funktioniert? Nur so können wir mit unseren Entwicklern in Kontakt treten und die Fehler beheben. Viele Grüße, deine Stadtwerke', 'modified': '2022-01-25T13:06:26Z'}
2023-02-24 08:16:48;Es ist sehr unbequem. Warum ladet es separate Webseite? Entwicklern, schau mal wie zum Beispiel SBB App gemacht ist.;1.0;False;Dithillobothrium;Sehr schlechtes App;mein-konstanz;
2023-04-08 06:53:32;Die schlechteste App, die ich kenne. Gefühlt nichts funktioniert.;1.0;False;Lukas.P;Schande für Konstanz;mein-konstanz;
2022-06-22 07:47:17;"Sepa Lastschrift? Euer ernst?

Kein Paypal? Keine KK?

Wilkommen zurück im Jahr 2001 😄

Also Ticket doch im Bus kaufen.";1.0;False;Stipp to tha O;Zahlungsmöglichkeit;mein-konstanz;
2023-06-02 07:33:04;Die App will viel können aber öffnet meistens nur webviews von pdfs für Fahrplan etc. Handytickets nur in webview und mit Account/Registrierung. Am Automaten oder beim Busfahrer registrier ich mich ja auch nicht.. muss das sein?;1.0;False;elixpelix;Fast alles webviews;mein-konstanz;
2020-06-03 17:35:40;"Meine Freundin und ich waren für einen Kurztrip in Konstanz und wollten ein Fahrrad mieten für wenig Geld und ohne großen Aufwand. Als ich die doch sehr schlechten Erfahrungen der anderen gelesen habe war ich sehr skeptisch über diese App. 
Meine Freundin und ich haben uns angemeldet (verlief alles reibungslos) und sind zu einem Standort gegangen um ein Fahrrad zu mieten, um auf die Insel Meinau zu fahren. Wir haben ein Fahrrad ausgesucht und konnten sofort los radeln. Die Fahrräder waren in einem guten Zustand 😊
Wir würden dies nochmals in Anspruch nehmen und empfehle deswegen dieses Angebot weiter.";5.0;False;MMarv12;Empfehlenswert 😌;mein-konstanz;{'id': 20345594, 'body': 'Danke für das tolle Feedback!', 'modified': '2021-01-12T11:59:51Z'}
2020-06-11 15:21:37;Tolle App! Sehr viele wünschenswerte Infos übersichtlich und schnell zu finden!;5.0;False;Tja, Spitzname schon vergeben;Genial!;mein-konstanz;{'id': 20345580, 'body': 'Danke für das tolle Feedback!', 'modified': '2021-01-12T11:59:26Z'}
2017-07-19 07:11:16;Ein App, der informiert, was in Konstanz los ist. Ob Belegung der Parkhäuser, Busfahrpläne, Veranstaltungen, Nachrichten, Vereinsinformationen, hier finden Sie alles über Konstanz kompakt zusammengefasst!;5.0;False;Joachim Hotz;Ein Muss für Konstanzer und Gäste;mein-konstanz;{'id': 15265761, 'body': 'Danke für das nette Feedback. Deine Stadtwerke', 'modified': '2020-05-12T10:20:40Z'}
2020-02-20 22:03:22;"Vielleicht wäre es besser doch mehrere Apps einzusetzen. 

Wiederholt klappt die Anmeldung bei Fahrradmietsystem nicht. Eine Rücksetzung des Passwort klappt nicht, dass man keine Email bekommt. Eine Neuanmeldung nicht möglich, dass die Handynummer schon verwendet. Leider ist eine Anmeldung über die Handynummer aber nicht möglich (oder Rücksetzung per SMS). Bin nicht richtig zufrieden";2.0;False;L.Sauter;Die App ist überladen;mein-konstanz;{'id': 15265454, 'body': 'Hallo L.Sauter, vielen Dank für Dein wertvolles Feedback. Es tut uns Leid, dass Du eine schlechte Erfahrung gemacht hast. Da wir mit dem Fahrradmietsystem ein Fremdsystem in die App Mein Konstanz integriert haben, haben wir auch keinen Zugriff auf Deine Daten: Bitte wende Dich an: konrad@fahrradspezialitaeten.com Vielen Dank für Deine Nachsicht. Herzliche Grüße, Deine Stadtwerke', 'modified': '2020-05-12T10:06:33Z'}
2020-10-15 08:10:31;Die App. ist gelungen, auch wenn Zuviel Infos zu ausführlich sind. Weniger &  Kurz & knackig wäre besser. Der Stern Abzug ist für die Verdi - Busfahrer und ihr egoistisches Streik verhalten. 👎🥴👎;4.0;False;nazim1379;Stern Abzug 😷;mein-konstanz;{'id': 20345381, 'body': 'Liebe*r Nazim, vielen Dank für Dein wertvolles Feedback. Wir arbeiten daran, insbesondere UI zu verbessern und nehmen Deine Hinweise hier gerne zur Kenntnis. Liebe Grüße, Deine Stadtwerke', 'modified': '2021-01-12T11:50:59Z'}
2020-09-25 05:42:32;"Leider lassen sich seit dem Update auf iOS 14 die großen Icons auf der Startseite nicht mehr drücken, um beispielsweise eine Fahrkarte zu kaufen.

Das ist besonders schade, da die App eigentlich nur ein Container für eine Webseite ist. Wäre toll wenn die Stadt den Fahrkartenkauf auch einfach so im Web anbietet :)";2.0;False;Micheee4;Funktioniert nicht richtig auf dem iPhone XS unter iOS 14;mein-konstanz;{'id': 20345422, 'body': 'Hallo, diese Probleme wurden mit dem Update behoben. danke fürs Feedback! Deine Stadtwerke', 'modified': '2021-01-12T11:53:01Z'}
2021-03-16 17:24:03;Wenn man Realtime Auskünfte zum immer gleichen Bustrajekt sucht, wäre es ja schön, man musste die Angaben nicht immer von vorne wieder eingeben oder, ein bisschen flotter dürfte sein;3.0;True;Lienne N;Optimierung bitte;mein-konstanz;{'id': 20345392, 'body': 'Liebe*r F. Lienne, vielen Dank für Dein wertvolles Feedback. Wir arbeiten daran, insbesondere UI zu verbessern und nehmen Deine Hinweise hier gerne zur Kenntnis. Liebe Grüße, Deine Stadtwerke', 'modified': '2021-01-12T11:51:21Z'}
2020-02-18 17:13:39;"Diese App ist völlig überladen mit einem bunten Sammelsurium an Funktionen und dadurch unübersichtlich. 
Dir Bus-Informationen sind unbrauchbar. Der Zugriff auf gespeicherte Verbindungen erfolgt (wieder umständlich) über die Karte. Verspätungen werden nicht angezeigt. Wenn die Abfahrtszeit vorüber ist, verschwindet diese Verbindung einfach. 
Der Informationsgehalt entspricht dem Aushangfahrplan, nur ist der leichter lesbar.";1.0;False;derrobert_am_see;Überladen und unbrauchbar;mein-konstanz;{'id': 15265489, 'body': 'Hallo Robert, vielen Dank für Dein wertvolles Feedback. Es tut uns Leid, dass Du eine schlechte Erfahrung gemacht hast. Wir arbeiten an einer Überarbeitung der App, die deutlich reduzierter sein wird. Herzliche Grüße, Deine Stadtwerke', 'modified': '2020-05-12T10:07:57Z'}
2018-08-09 16:08:09;"So eine tolle Idee..,
Aber: da reserviere ich ein KonRad, laufe zur Station und: kein einziges Rad da. Naja. Nächster Tag am Bahnhof: da stehen zwar mindestens 20 Räder, nur kann ich keines davon mieten... Die Nummern auf der App und den Rädern stimmen kaum überein und beim dann doch reservierten Rad kommt immer eine Fehlermeldung...
Dann halt die Fahrinfo für den Bus aufgerufen: leider keine Anzeige der Abfahrtszeiten möglich..,
Abmelden, löschen, so schade...
Übrigens: die FahrinfoApp der Stadtwerke funktioniert!";1.0;False;WilderSüden;Spitzenidee - leider nur funktioniert sie nicht richtig;mein-konstanz;{'id': 15265754, 'body': 'Hallo L.Sauter, vielen Dank für Dein wertvolles Feedback. Es tut uns Leid, dass Du eine schlechte Erfahrung gemacht hast. Da wir mit dem Fahrradmietsystem ein Fremdsystem in die App Mein Konstanz integriert haben, haben wir auch keinen Zugriff auf Deine Daten: Bitte wende Dich an: konrad@fahrradspezialitaeten.com Den Fahrinfobereich haben wir mittlerweile mehrfach überarbeitet, sodass dieser mittlerweile einwandfrei funktionieren sollte. Vielen Dank für Deine Nachsicht. Herzliche Grüße, Deine Stadtwerke', 'modified': '2020-05-12T10:20:15Z'}
2020-09-05 20:37:55;Ich habe mir die App runter geladen und mich mit meinen persönlichen Daten registriert in dem festen Glauben ich könnte über die App, wie beworben, Fahrräder mieten. Leider stellte sich dieses vollmundige Werbeversprechen schnell als fadenscheinig heraus. Von 8 getesteten Fahrrädern am Bahnhof funktionierte keines. An zwei weiteren Stationen wurde mir vorgegaukelt dass Fahrräder vorrätig seien. Bei näherer Betrachtung (vor Ort) stellte sich dies allerdings als falsch heraus. An sich eine gute App allerdings fehlt der Bezug zur Realität etwas.;1.0;False;starein;Scam;mein-konstanz;{'id': 20345564, 'body': 'Hallo, Deine schlechte Erfahrung tut uns wirklich sehr Leid, wir geben Deine Feedback auch an unseren Dienstleister, den Betreiber des Fahrradmietsystems, weiter und geloben Besserung, unser Fahrradmietsystem stetig zu verbessern. Liebe Grüße, Deine Stadtwerke', 'modified': '2021-01-12T11:59:07Z'}
2020-09-27 11:34:56;"- Scrollen auf der Home-Seite nicht möglich, die Felder lassen sich nicht öffnen (HandyTicket etc.)

- Einführung der Mehrfahrkartenblöcke sehr lobenswert, allerdings wird hierbei die junge Generation vernachlässigt, da der U20 Mehrfahrkartenblock nicht übernommen wurde und somit aller 15-19 Jährigen den vollen Preis bezahlen müssen

- Fahrinfo Darstellung war auf der Früheren, eigenständigen Fahrinfo Konstanz App deutlich besser, leider ist diese nun jedoch nichtmehr verfügbar
  
— > Bitte wieder im App Store zur Verfügung    stellen!";2.0;False;jnmslr;Eingeschränkte Funktionalität;mein-konstanz;{'id': 20345417, 'body': 'Hallo, diese Probleme wurden mit dem Update behoben. danke fürs Feedback! Deine Stadtwerke', 'modified': '2021-01-12T11:52:44Z'}
2020-09-21 19:57:08;Seit dem Update auf IOS 14 ist die App leider völlig unbrauchbar. Alle wichtigen Funktionen (z.B. Handyticket, Fahrinfo & Konrad) können nicht genutzt werden! Ich bitte Sie vielmals das dringend notwendige Update so schnell wie möglich umzusetzen!!!;1.0;False;Faye_the_Fairy;Unbrauchbar mit IOS 14;mein-konstanz;{'id': 20345425, 'body': 'Hallo, diese Probleme wurden mit dem Update behoben. danke fürs Feedback! Deine Stadtwerke', 'modified': '2021-01-12T11:53:08Z'}
2020-09-21 18:05:43;Seit dem neuen iOS14 Update kann man nicht mehr auf sein Profil zugreifen oder nach Fahrplänen sehen.;3.0;False;Kayisboring;😔;mein-konstanz;{'id': 20345429, 'body': 'Hallo, diese Probleme wurden mit dem Update behoben. danke fürs Feedback! Deine Stadtwerke', 'modified': '2021-01-12T11:53:16Z'}
2020-09-27 14:46:08;"Die Startseite der App funktioniert auf dem iPhone ab iOS 14 nicht mehr. Man kann also auch keine Handytickets mehr kaufen und muss das alles dann vor Ort machen.

Bitte ändert das so schnell wie möglich!

Sonst ist die App aber echt in Ordnung.";1.0;False;MaWal51623;Funktioniert ab iOS 14 nicht mehr.;mein-konstanz;{'id': 20345409, 'body': 'Hallo, diese Probleme wurden mit dem Update behoben. danke fürs Feedback! Deine Stadtwerke', 'modified': '2021-01-12T11:52:22Z'}
2021-05-07 00:27:46;"auf meinem iPhone SE funktioniert die App aufgrund dessen nicht, dass sie in der falschen Auflösung dargestellt wird..
Buttons sind zu weit unten, man kann nicht scrollen, nicht ausblendbare overlays machen es völlig kaputt.. ich kann viele Funktionen nicht nutzen^^

tatsächlich ein Armutszeugnis!";1.0;False;ChrisChristianChris;mein Display ist zu klein, omg;mein-konstanz;{'id': 23901050, 'body': 'Hallo ChrisChristianChris,\n\nvielen Dank für dein Feedback! Mit dem letzten Update sollten deine Probleme behoben worden sein und alle Funktionen einwandfrei funktionieren. Wir würden uns freuen, wenn du die App noch einmal testen würdest. Solltest du dennoch Probleme bei der Nutzung feststellen, würden wir uns freuen, wenn du uns dein Feedback über meinkonstanzapp@stadtwerke-konstanz.de zukommen lässt. Viele Grüße, deine Stadtwerke ', 'modified': '2021-07-13T09:34:29Z'}
2020-09-28 06:27:48;Bislang war ich eigentlich recht zufrieden mit der App und habe sie vor allem für das Online Handy-Ticket genutzt - dies geht nun seit dem neuesten Update nicht mehr! In der App kann man nun auf keine der angezeigten Icons mehr klicken und kommt somit nicht weiter.;1.0;False;camilloriot;Funktioniert seit neuestem iOS-Update nicht mehr;mein-konstanz;{'id': 20345403, 'body': 'Hallo, diese Probleme wurden mit dem Update behoben. danke fürs Feedback! Deine Stadtwerke', 'modified': '2021-01-12T11:52:05Z'}
2020-01-11 21:44:04;App habe ich nun wegen Abfall Kalender heruntergeladen, doch funktioniert nicht, Auswahl ist grau und nicht verfügbar, App wird gleich gelöscht.;1.0;False;12335653 nh;Abfall Kalender funktioniert nicht;mein-konstanz;{'id': 15265517, 'body': 'Hallo, vielen Dank für Dein wertvolles Feedback. Es tut uns Leid, dass Du eine schlechte Erfahrung gemacht hast. Wir haben die Probleme mit dem Abfallkalender behoben. Deine Stadtwerke', 'modified': '2020-05-12T10:08:47Z'}
2019-10-05 13:14:47;"Es gibt leider keine null Sterne. 

Man soll noch die Kontodaten bei ein solches System hinterlegen und vertrauen? 

Das App ist nicht mal in der Lage die richtige Busanbindungen anzuzeigen.";1.0;False;Joshsimp;Katastrophe!;mein-konstanz;{'id': 15265646, 'body': 'Hallo, es tut uns Leid, dass Du eine schlechte Erfahrung gemacht hast. Wir benötigen Deine Kontodaten für die Abrechnung der Bustickets oder die Fahrradausleihe. Deine Stadtwerke', 'modified': '2020-05-12T10:14:24Z'}
2020-09-09 08:02:47;Installation & Registrierung ist mühsam, Extrem viele Räder die nicht funktioniert haben oder einfach nicht verfügbar - auf ein Beschwerde kam 0 Feedback, daher nicht installieren oder nutzen - Lohn sich nicht —> Lime & Co. machen es besser!;1.0;False;xy ungelöst;nicht installieren oder nutzen;mein-konstanz;{'id': 20345531, 'body': 'Hallo xy, Deine schlechte Erfahrung tut uns wirklich sehr Leid, wir geben Deine Feedback auch an unseren Dienstleister, der auch die Kund*innenanfragen bearbeitet, weiter und geloben Besserung, unsere Fahrradmietsystem stetig zu verbessern. Liebe Grüße, Deine Stadtwerke', 'modified': '2021-01-12T11:57:44Z'}
2021-06-07 21:10:32;Unter iOS 14.4.2/ iPhone 7 funktioniert das bezahlen der Busfahrkarte per PayPal nicht.;1.0;False;skreethustler9000;Kartenkauf funktioniert nicht;mein-konstanz;{'id': 23901110, 'body': 'Hallo skreethustler9000,\n\nvielen Dank für dein Feedback! Mit dem letzten Update sollten deine Probleme behoben worden sein und alle Funktionen einwandfrei funktionieren. Wir würden uns freuen, wenn du die App noch einmal testen würdest. Solltest du dennoch Probleme bei der Nutzung feststellen, würden wir uns freuen, wenn du uns dein Feedback über meinkonstanzapp@stadtwerke-konstanz.de zukommen lässt. Viele Grüße, deine Stadtwerke ', 'modified': '2021-07-13T09:36:34Z'}
2021-06-04 07:23:46;Beim einloggen muss ich ja schon alle meine Daten abgeben. Doch wenn man zur Eingabe der PLZ kommt, sind alle möglichen Antworten grundsätzlich falsch! Ich habe nichts falsch gemacht und die Eingaben sogar von der Freundin prüfen lassen. 1 Stern;1.0;False;Kenayi;PLZ falsch..;mein-konstanz;{'id': 23901093, 'body': 'Hallo Kenayi,\n\n\r\n\r\nvielen Dank für dein Feedback! Mit dem letzten Update sollten deine Probleme behoben worden sein und alle Funktionen einwandfrei funktionieren. Wir würden uns freuen, wenn du die App noch einmal testen würdest. Solltest du dennoch Probleme bei der Nutzung feststellen, würden wir uns freuen, wenn du uns dein Feedback über meinkonstanzapp@stadtwerke-konstanz.de zukommen lässt. Viele Grüße, deine Stadtwerke ', 'modified': '2021-07-13T09:36:04Z'}
